ensembl_gene_id;name_1006
YER164W;nucleotide binding
YER164W;ATP binding
YER164W;nuclear chromatin
YER164W;DNA binding
YER164W;transcription, DNA-templated
YER164W;regulation of transcription, DNA-templated
YER164W;hydrolase activity
YER164W;nucleus
YER164W;mitochondrion
YER164W;obsolete ATP catabolic process
YER164W;negative regulation of histone exchange
YER164W;histone H2B conserved C-terminal lysine ubiquitination
YER164W;nucleosome-dependent ATPase activity
YER164W;regulation of chromatin organization
YPR108W;nucleus
YPR108W;structural molecule activity
YPR108W;ubiquitin-dependent protein catabolic process
YPR108W;proteasome regulatory particle, lid subcomplex
YPR108W;protein binding
YDR385W;rRNA binding
YDR385W;obsolete GTP catabolic process
YDR385W;GTPase activity
YDR385W;translation elongation factor activity
YDR385W;translational elongation
YDR385W;positive regulation of translational elongation
YDR385W;ribosome
YDR385W;translation
YDR385W;GTP binding
YDR385W;nucleotide binding
YDR385W;RNA binding
YDR385W;cytoplasm
YDR385W;maintenance of translational fidelity
YDR480W;negative regulation of transcription from RNA polymerase II promoter by pheromones
YDR480W;negative regulation of pseudohyphal growth
YDR480W;negative regulation of invasive growth in response to glucose limitation
YDR480W;transcription factor binding
YDR480W;nucleus
YBR109C;spindle pole body organization
YBR109C;lysosomal microautophagy
YBR109C;NLS-bearing protein import into nucleus
YBR109C;transcription factor import into nucleus
YBR109C;phosphatidylinositol biosynthetic process
YBR109C;calcium-dependent protein binding
YBR109C;central plaque of spindle pole body
YBR109C;vacuole fusion, non-autophagic
YBR109C;cell budding
YBR109C;cytoskeleton organization
YBR109C;karyogamy involved in conjugation with cellular fusion
YBR109C;incipient cellular bud site
YBR109C;calcium ion binding
YBR109C;cellular bud tip
YBR109C;receptor-mediated endocytosis
YBR109C;cellular bud neck
YBR109C;protein binding
YBR109C;spindle pole body
YBR109C;mating projection tip
YBR109C;cytoskeleton
YBR109C;nucleus
YBR109C;cytoplasm
YMR271C;pyrimidine nucleotide biosynthetic process
YMR271C;transferase activity, transferring glycosyl groups
YMR271C;nucleoside metabolic process
YMR271C;transferase activity
YMR271C;cytoplasm
YMR271C;'de novo' pyrimidine nucleobase biosynthetic process
YMR271C;orotate phosphoribosyltransferase activity
YMR271C;pyrimidine ribonucleoside biosynthetic process
YMR271C;'de novo' UMP biosynthetic process
YOR306C;riboflavin transport
YOR306C;riboflavin transporter activity
YOR306C;plasma membrane
YOR306C;integral component of membrane
YOR306C;transmembrane transport
YOR306C;transport
YOR306C;membrane
YGR112W;integral component of membrane
YGR112W;mitochondrial inner membrane
YGR112W;aerobic respiration
YGR112W;membrane
YGR112W;unfolded protein binding
YGR112W;mitochondrial respiratory chain complex IV assembly
YBL089W;amino acid transport
YBL089W;vacuolar membrane
YBL089W;vacuole
YBL089W;transporter activity
YBL089W;integral component of membrane
YBL089W;transport
YBL089W;membrane
YLL012W;lipid catabolic process
YLL012W;lipid particle
YLL012W;lipid metabolic process
YLL012W;sterol metabolic process
YLL012W;hydrolase activity
YLL012W;integral component of membrane
YLL012W;membrane
YLL012W;sterol esterase activity
YLR213C;spore wall
YLR213C;ascospore wall
YLR213C;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
YLR213C;hydrolase activity, hydrolyzing O-glycosyl compounds
YLR213C;carbohydrate metabolic process
YLR213C;sporulation resulting in formation of a cellular spore
YLR213C;ascospore wall assembly
YLR213C;hydrolase activity, acting on glycosyl bonds
YLR213C;metabolic process
YLR213C;hydrolase activity
YMR013C-A;integral component of membrane
YHR082C;filamentous growth
YHR082C;protein phosphorylation
YHR082C;protein serine/threonine kinase activity
YHR082C;protein kinase activity
YHR082C;transferase activity, transferring phosphorus-containing groups
YHR082C;kinase activity
YHR082C;phosphorylation
YHR082C;nucleotide binding
YHR082C;ATP binding
YHR082C;transferase activity
YHR082C;nucleus
YHR082C;cytoplasm
YHR082C;cellular protein localization
YHR082C;protein serine/threonine/tyrosine kinase activity
YHR082C;TOR signaling
YHR082C;cytoplasmic stress granule
YHR082C;regulation of pseudohyphal growth
YHR082C;negative regulation of macroautophagy
YHR082C;regulation of filamentous growth
YLR013W;transcription factor activity, sequence-specific DNA binding
YLR013W;DNA binding
YLR013W;sequence-specific DNA binding
YLR013W;transcription, DNA-templated
YLR013W;regulation of transcription, DNA-templated
YLR013W;zinc ion binding
YLR013W;metal ion binding
YLR013W;nucleus
YDR439W;protein localization to nucleolar rDNA repeats
YDR439W;rDNA condensation
YDR439W;monopolin complex
YDR439W;homologous chromosome segregation
YDR439W;chromosome, centromeric region
YDR439W;chromosome
YDR439W;meiotic nuclear division
YDR439W;chromatin silencing at rDNA
YDR439W;nucleolus
YDR439W;cell cycle
YDR439W;molecular_function
YDR439W;nucleus
YDR381W;transcription-coupled nucleotide-excision repair
YDR381W;mRNA export from nucleus
YDR381W;nucleic acid binding
YDR381W;nucleotide binding
YDR381W;transcription, DNA-templated
YDR381W;regulation of transcription, DNA-templated
YDR381W;RNA binding
YDR381W;nucleus
YDR381W;transcription export complex
YDR381W;negative regulation of ATP-dependent RNA helicase activity
YDR381W;ATP-dependent RNA helicase inhibitor activity
YDR349C;aspartic-type endopeptidase activity
YDR349C;fungal-type cell wall organization
YDR349C;endoplasmic reticulum
YDR349C;endoplasmic reticulum membrane
YDR349C;proteolysis
YDR349C;peptidase activity
YDR349C;hydrolase activity
YDR349C;cytoplasm
YDR349C;integral component of membrane
YDR349C;membrane
YLL028W;plasma membrane
YLL028W;integral component of membrane
YLL028W;fungal-type vacuole membrane
YLL028W;transmembrane transport
YLL028W;antiporter activity
YLL028W;cellular bud membrane
YLL028W;spermine transmembrane transporter activity
YLL028W;spermidine transmembrane transporter activity
YLL028W;putrescine transport
YLL028W;polyamine transmembrane transport
YLL028W;spermine transport
YLL028W;spermidine transport
YJR010C-A;integral component of membrane
YJR010C-A;protein targeting to ER
YJR010C-A;peptidase activity
YJR010C-A;signal peptide processing
YJR010C-A;signal peptidase complex
YLR408C;endosome
YLR408C;biological_process
YLR408C;molecular_function
YLR408C;transport
YLR408C;regulation of protein localization
YLR408C;endosome organization
YLR408C;BLOC-1 complex
YPL121C;meiotic DNA recombinase assembly
YPL121C;condensed nuclear chromosome
YPL121C;reciprocal meiotic recombination
YPL121C;sporulation resulting in formation of a cellular spore
YPL121C;meiotic nuclear division
YPL121C;cellular response to DNA damage stimulus
YPL121C;DNA repair
YPL121C;molecular_function
YPL121C;nucleus
YDR290W;integral component of membrane
YNL323W;cell surface receptor signaling pathway
YNL323W;phospholipid translocation
YNL323W;phospholipid-translocating ATPase activity
YNL323W;plasma membrane
YNL323W;endoplasmic reticulum
YNL323W;cytoplasm
YNL323W;integral component of membrane
YNL323W;membrane
YNL323W;regulation of vacuole organization
YGR254W;phosphopyruvate hydratase activity
YGR254W;phosphopyruvate hydratase complex
YGR254W;regulation of vacuole fusion, non-autophagic
YGR254W;glycolytic process
YGR254W;fungal-type vacuole
YGR254W;obsolete plasma membrane enriched fraction
YGR254W;magnesium ion binding
YGR254W;gluconeogenesis
YGR254W;lyase activity
YGR254W;metal ion binding
YGR254W;cytoplasm
YGR254W;mitochondrion
YPR067W;iron-sulfur cluster assembly
YPR067W;iron ion binding
YPR067W;mitochondrial matrix
YPR067W;biotin biosynthetic process
YIL145C;ATP binding
YIL145C;cytoplasm
YIL145C;nucleus
YIL145C;pantothenate biosynthetic process
YIL145C;pantoate-beta-alanine ligase activity
YBL112C;helicase activity
YBL112C;biological_process
YBL112C;nucleic acid binding
YBL112C;ATP binding
YBL112C;molecular_function
YBL112C;cellular_component
YMR209C;S-adenosylmethionine-dependent methyltransferase activity
YMR209C;biological_process
YMR209C;cellular_component
YMR209C;integral component of membrane
YMR209C;membrane
YMR209C;methylation
YPR102C;cytoplasmic translation
YPR102C;cytosolic large ribosomal subunit
YPR102C;structural constituent of ribosome
YPR102C;nucleus
YPR102C;rRNA binding
YPR102C;ribosomal large subunit assembly
YPR102C;ribosome
YPR102C;translation
YPR102C;intracellular
YLR168C;cardiolipin metabolic process
YLR168C;cristae formation
YLR168C;extrinsic component of mitochondrial inner membrane
YLR168C;mitochondrial intermembrane space
YLR168C;molecular_function
YLR168C;membrane
YLR168C;mitochondrial inner membrane
YLR168C;mitochondrion
YLR168C;phosphatidylethanolamine metabolic process
YLR168C;negative regulation of phosphatidylcholine biosynthetic process
YPL123C;extracellular region
YPL123C;cytosol
YPL123C;RNA binding
YPL123C;fungal-type vacuole
YPL123C;apoptotic process
YPL123C;vacuolar lumen
YPL123C;ribonuclease T2 activity
YPL123C;endoribonuclease activity
YPL123C;cell morphogenesis
YPL123C;RNA catabolic process
YPL123C;RNA phosphodiester bond hydrolysis, endonucleolytic
YPL123C;vacuole
YOR172W;regulation of transcription from RNA polymerase II promoter
YOR172W;transcription factor activity, sequence-specific DNA binding
YOR172W;DNA binding
YOR172W;sequence-specific DNA binding
YOR172W;transcription, DNA-templated
YOR172W;regulation of transcription, DNA-templated
YOR172W;zinc ion binding
YOR172W;metal ion binding
YOR172W;nucleus
YOR172W;cytoplasm
YOR172W;nucleic acid binding transcription factor activity
YOR172W;transcription from RNA polymerase II promoter
YOR172W;RNA polymerase II transcription factor activity, sequence-specific DNA binding
YJL149W;SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
YJL149W;SCF ubiquitin ligase complex
YJL149W;ubiquitin-protein transferase activity
YJL149W;protein binding, bridging
YJL149W;protein ubiquitination
YJL149W;protein binding
YGR159C;ribosomal small subunit assembly
YGR159C;rRNA processing
YGR159C;nucleolus
YGR159C;single-stranded DNA binding
YGR159C;nucleic acid binding
YGR159C;nucleotide binding
YGR159C;DNA binding
YGR159C;RNA binding
YGR159C;nucleus
YGR159C;response to stress
YGR159C;mitochondrion
YNL331C;oxidation-reduction process
YNL331C;oxidoreductase activity
YNL331C;cellular_component
YNL331C;cellular aldehyde metabolic process
YNL331C;aryl-alcohol dehydrogenase (NAD+) activity
YML058W-A;cytoplasm
YML058W-A;cellular response to DNA damage stimulus
YML058W-A;DNA repair
YML058W-A;nucleus
YML058W-A;DNA damage checkpoint
YML058W-A;cell cycle arrest
YOL160W;
YKR075C;biological_process
YKR075C;molecular_function
YKR075C;nucleus
YKR075C;cytoplasm
YDR066C;cytoplasm
YDR066C;regulation of transcription, DNA-templated
YDR066C;transcription, DNA-templated
YDR066C;nucleus
YDR066C;metal ion binding
YDR066C;phosphoprotein phosphatase activity
YDR325W;rDNA condensation
YDR325W;tRNA gene clustering
YDR325W;nuclear condensin complex
YDR325W;chromosome condensation
YDR325W;mitotic chromosome condensation
YDR325W;mitotic sister chromatid segregation
YDR325W;chromosome
YDR325W;cell division
YDR325W;cell cycle
YDR325W;mitotic nuclear division
YDR325W;molecular_function
YDR325W;nucleus
YDR325W;cytoplasm
YDR325W;binding
YDR325W;meiotic chromosome condensation
YDR325W;negative regulation of meiotic DNA double-strand break formation
YDR325W;synaptonemal complex assembly
YDR325W;chromatin binding
YDR325W;meiotic chromosome separation
YDR325W;condensin complex
YHR006W;plasma membrane
YHR006W;cytoplasm
YHR006W;nucleus
YHR006W;metal ion binding
YHR006W;positive regulation of transcription from RNA polymerase II promoter
YHR006W;RNA polymerase II core promoter proximal region sequence-specific DNA binding
YHR006W;nucleic acid binding
YHR006W;transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
YNL203C;integral component of membrane
YGL040C;tetrapyrrole biosynthetic process
YGL040C;zinc ion binding
YGL040C;metal ion binding
YGL040C;heme biosynthetic process
YGL040C;protoporphyrinogen IX biosynthetic process
YGL040C;catalytic activity
YGL040C;lead ion binding
YGL040C;porphobilinogen synthase activity
YOR259C;ATP binding
YOR259C;cytoplasm
YOR259C;nucleus
YOR259C;ATPase activity
YOR259C;obsolete ATP catabolic process
YOR259C;ubiquitin-dependent ERAD pathway
YOR259C;positive regulation of transcription elongation from RNA polymerase II promoter
YOR259C;hydrolase activity
YOR259C;nucleotide-excision repair
YOR259C;proteasome regulatory particle, base subcomplex
YOR259C;protein catabolic process
YOR259C;protein domain specific binding
YOR259C;positive regulation of RNA polymerase II transcriptional preinitiation complex assembly
YOR259C;proteasome regulatory particle assembly
YBL041W;proteasome core complex
YBL041W;endoplasmic reticulum membrane
YBL041W;nucleus
YBL041W;proteasome storage granule
YBL041W;proteasome-mediated ubiquitin-dependent protein catabolic process
YBL041W;proteasomal ubiquitin-independent protein catabolic process
YBL041W;proteasome core complex, beta-subunit complex
YBL041W;threonine-type endopeptidase activity
YBL041W;endopeptidase activity
YBL041W;proteolysis involved in cellular protein catabolic process
YDL085C-A;biological_process
YDL085C-A;molecular_function
YDL085C-A;nucleus
YDL085C-A;cytoplasm
YER084W;cytoplasm
YER084W;nucleus
YPL192C;integral component of membrane
YPL192C;cytoplasm
YPL192C;spindle pole body
YPL192C;karyogamy involved in conjugation with cellular fusion
YPL192C;extrinsic component of nuclear outer membrane
YPL192C;nuclear membrane fusion involved in karyogamy
YPL192C;nuclear envelope
YGL030W;rRNA processing
YGL030W;cytoplasmic translation
YGL030W;cytosolic large ribosomal subunit
YGL030W;structural constituent of ribosome
YGL030W;cytoplasm
YGL030W;RNA binding
YGL030W;negative regulation of translation
YGL030W;ribosome
YGL030W;translation
YGL030W;intracellular
YGL030W;pre-mRNA 5'-splice site binding
YGL030W;negative regulation of mRNA splicing, via spliceosome
YNL009W;cytoplasm
YNL009W;tricarboxylic acid cycle
YNL009W;magnesium ion binding
YNL009W;oxidation-reduction process
YNL009W;NADPH regeneration
YNL009W;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
YNL009W;fatty acid beta-oxidation
YNL009W;peroxisome
YNL009W;NAD binding
YNL009W;glyoxylate cycle
YNL009W;isocitrate metabolic process
YNL009W;isocitrate dehydrogenase (NADP+) activity
YBR108W;membrane raft
YBR108W;actin cortical patch
YBR108W;actin cortical patch assembly
YBR108W;molecular_function
YBR108W;membrane
YBR108W;barbed-end actin filament capping
YNL070W;integral component of membrane
YNL070W;mitochondrial outer membrane
YNL070W;protein import into mitochondrial matrix
YNL070W;protein import into mitochondrial outer membrane
YNL070W;mitochondrial outer membrane translocase complex
YJR139C;oxidation-reduction process
YJR139C;oxidoreductase activity
